bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr2	4159061	253409682	4605853	446792	415912	0.378645144396
chr2	4605853	253856474	5158967	553114	415911	0.38207739757
chr2	5158967	254409588	5598311	439344	415912	0.385530733251
chr2	5598311	254848932	6058739	460428	415912	0.416902497453
chr2	6058739	255309360	6499498	440759	415911	0.399369271259
chr2	6499498	255750119	6929429	429931	415912	0.396039373668
chr2	6929429	256180050	7367721	438292	415912	0.427604365116
chr2	7367721	256618342	7803056	435335	415911	0.399438594557
chr2	7803056	257053677	8239810	436754	415912	0.414765715332
chr2	8239810	257490431	8679102	439292	415912	0.443055090794
chr2	8679102	257929723	9125369	446267	415912	0.433835722033
chr2	9125369	258375990	9581448	456079	415911	0.452394316787
chr2	9581448	258832069	10050370	468922	415912	0.448092757233
chr2	10050370	259300991	10512162	461792	415912	0.495964642167
chr2	10512162	259762783	10976207	464045	415911	0.475601556742
chr2	10976207	260226828	11436153	459946	415912	0.447608093976
chr2	11436153	260686774	11889967	453814	415912	0.455568899221
chr2	11889967	261140588	12340031	450064	415911	0.433073000567
chr2	12340031	261590652	12789297	449266	415912	0.395372907425
chr2	12789297	262039918	13225047	435750	415912	0.396058758328
chr2	13225047	262475668	13689839	464792	415912	0.355530311343
chr2	13689839	262940460	14149935	460096	415911	0.353140750755
chr2	14149935	263400556	14598675	448740	415912	0.365614017886
chr2	14598675	263849296	15055300	456625	415912	0.392664894246
chr2	15055300	264305921	15498928	443628	415911	0.404308555122
chr2	15498928	264749549	15945411	446483	415912	0.418812320262
chr2	15945411	265196032	16453612	508201	415912	0.456724326825
chr2	16453612	265704233	16889401	435789	415912	0.414864957893
chr2	16889401	266140022	17338507	449106	415911	0.390437022803
chr2	17338507	266589128	17784586	446079	415912	0.377154322095
chr2	17784586	267035207	18244399	459813	415912	0.406660084295
chr2	18244399	267495020	18691435	447036	415911	0.390251813608
chr2	18691435	267942056	19136714	445279	415912	0.384789346029
chr2	19136714	268387335	19632551	495837	415912	0.398672550309
chr2	19632551	268883172	20067418	434867	415911	0.427649309676
chr2	20067418	269318039	20520125	452707	415912	0.435841646271
chr2	20520125	269770746	20969313	449188	415912	0.465570172021
chr2	20969313	270219934	21449448	480135	415912	0.402016100682
chr2	21449448	270700069	21892754	443306	415911	0.397483008389
chr2	21892754	271143375	22327939	435185	415912	0.367718630654
chr2	22327939	271578560	22774794	446855	415912	0.369266609378
chr2	22774794	272025415	23217204	442410	415911	0.383069137069
chr2	23217204	272467825	23657720	440516	415912	0.438471160023
chr2	23657720	272908341	24107304	449584	415912	0.459254645951
chr2	24107304	273357925	24599426	492122	415911	0.424684479287
chr2	24599426	273850047	25070919	471493	415912	0.403133443904
chr2	25070919	274321540	25544624	473705	415912	0.485146905465
chr2	25544624	274795245	26017494	472870	415912	0.430599465816
chr2	26017494	275268115	26507899	490405	415911	0.438379628308
chr2	26507899	275758520	26956763	448864	415912	0.482599445268
chr2	26956763	276207384	27422871	466108	415912	0.478952348056
chr2	27422871	276673492	27907704	484833	415911	0.462715073613
chr2	27907704	277158325	28364833	457129	415912	0.397665871853
chr2	28364833	277615454	28813059	448226	415912	0.45573782927
chr2	28813059	278063680	29274001	460942	415911	0.444336935369
chr2	29274001	278524622	29712457	438456	415912	0.43554556091
chr2	29712457	278963078	30151071	438614	415912	0.425667156846
chr2	30151071	279401692	30601362	450291	415912	0.442237481456
chr2	30601362	279851983	31052520	451158	415911	0.415414521266
chr2	31052520	280303141	31497724	445204	415912	0.453051964825
chr2	31497724	280748345	31963378	465654	415912	0.405628227194
chr2	31963378	281213999	32466296	502918	415911	0.397296582551
chr2	32466296	281716917	32952251	485955	415912	0.396348640618
chr2	32952251	282202872	33416809	464558	415912	0.409307785601
chr2	33416809	282667430	33877564	460755	415912	0.400404986587
chr2	33877564	283128185	34345756	468192	415911	0.395044351368
chr2	34345756	283596377	34810118	464362	415912	0.375973107246
chr2	34810118	284060739	35274692	464574	415912	0.360189420438
chr2	35274692	284525313	35732357	457665	415911	0.351697526144
chr2	35732357	284982978	36190841	458484	415912	0.363937751508
chr2	36190841	285441462	36654923	464082	415912	0.383866679021
chr2	36654923	285905544	37098525	443602	415911	0.405774983487
chr2	37098525	286349146	37571928	473403	415912	0.390655761253
chr2	37571928	286822549	38025688	453760	415912	0.40441554034
chr2	38025688	287276309	38489168	463480	415912	0.412528237403
chr2	38489168	287739789	38970963	481795	415911	0.429804315519
chr2	38970963	288221584	39444297	473334	415912	0.406479554649
chr2	39444297	288694918	39904169	459872	415912	0.39405661998
chr2	39904169	289154790	40362306	458137	415911	0.388568509925
chr2	40362306	289612927	40803724	441418	415912	0.375939866657
chr2	40803724	290054345	41245056	441332	415912	0.34614678712
chr2	41245056	290495677	41696765	451709	415911	0.359405370702
chr2	41696765	290947386	42146369	449604	415912	0.395211352187
chr2	42146369	291396990	42597882	451513	415912	0.432192578746
chr2	42597882	291848503	43085240	487358	415912	0.439618433229
chr2	43085240	292335861	43548105	462865	415911	0.492851062727
chr2	43548105	292798726	44010012	461907	415912	0.391212102843
chr2	44010012	293260633	44478597	468585	415912	0.411486898883
chr2	44478597	293729218	44940819	462222	415911	0.38155392527
chr2	44940819	294191440	45396300	455481	415912	0.449708221181
chr2	45396300	294646921	45831530	435230	415912	0.401717708527
chr2	45831530	295082151	46268991	437461	415911	0.443137918265
chr2	46268991	295519612	46709856	440865	415912	0.440882263545
chr2	46709856	295960477	47157668	447812	415912	0.427155978053
chr2	47157668	296408289	47627193	469525	415912	0.470810988103
chr2	47627193	296877814	48103784	476591	415911	0.443347769161
chr2	48103784	297354405	48572686	468902	415912	0.398323320601
chr2	48572686	297823307	49044087	471401	415912	0.405698321178
chr2	49044087	298294708	49498793	454706	415911	0.397134858271
chr2	49498793	298749414	49956247	457454	415912	0.367607742838
chr2	49956247	299206868	50396878	440631	415912	0.362524737196
chr2	50396878	299647499	50829960	433082	415912	0.360279669255
chr2	50829960	300080581	51258302	428342	415911	0.355502482823
chr2	51258302	300508923	51707262	448960	415912	0.357202518704
chr2	51707262	300957883	52165114	457852	415912	0.347939185721
chr2	52165114	301415735	52613466	448352	415911	0.353070014029
chr2	52613466	301864087	53060829	447363	415912	0.366151500791
chr2	53060829	302311450	53510539	449710	415912	0.364878777704
chr2	53510539	302761160	53970243	459704	415911	0.387877008081
chr2	53970243	303220864	54440918	470675	415912	0.400366706609
chr2	54440918	303691539	54881107	440189	415912	0.409963879234
chr2	54881107	304131728	55320078	438971	415912	0.403018871363
chr2	55320078	304570699	55800228	480150	415911	0.398070606955
chr2	55800228	305050849	56275440	475212	415912	0.391146706845
chr2	56275440	305526061	56733818	458378	415912	0.386472765986
chr2	56733818	305984439	57203497	469679	415911	0.358233265202
chr2	57203497	306454118	57674694	471197	415912	0.3573105149
chr2	57674694	306925315	58122661	447967	415912	0.355313325952
chr2	58122661	307373282	58579860	457199	415911	0.3579111986
chr2	58579860	307830481	59020738	440878	415912	0.369495938795
chr2	59020738	308271359	59459797	439059	415912	0.38487905981
chr2	59459797	308710418	59908372	448575	415912	0.371018511913
chr2	59908372	309158993	60348914	440542	415911	0.398024710414
chr2	60348914	309599535	60803365	454451	415912	0.430522915511
chr2	60803365	310053986	61276445	473080	415912	0.419752642782
chr2	61276445	310527066	61753335	476890	415911	0.400693240174
chr2	61753335	311003956	62250955	497620	415912	0.424467616921
chr2	62250955	311501576	62720178	469223	415912	0.436399246415
chr2	62720178	311970799	63202356	482178	415911	0.380406446569
chr2	63202356	312452977	63673707	471351	415912	0.374501434172
chr2	63673707	312924328	64143115	469408	415912	0.382417039298
chr2	64143115	313393736	64604795	461680	415912	0.403949913468
chr2	64604795	313855416	65048228	443433	415911	0.419225859993
chr2	65048228	314298849	65527712	479484	415912	0.442076394465
chr2	65527712	314778333	65985751	458039	415912	0.434948912759
chr2	65985751	315236372	66451055	465304	415911	0.403720140553
chr2	66451055	315701676	66916655	465600	415912	0.393953191681
chr2	66916655	316167276	67355884	439229	415912	0.37664549325
chr2	67355884	316606505	67808265	452381	415912	0.378388176364
chr2	67808265	317058886	68260353	452088	415911	0.40458405314
chr2	68260353	317510974	68721473	461120	415912	0.392623628072
chr2	68721473	317972094	69178615	457142	415912	0.4025589367
chr2	69178615	318429236	69619672	441057	415911	0.412224696072
chr2	69619672	318870293	70091554	471882	415912	0.417987085782
chr2	70091554	319342175	70583797	492243	415912	0.444933813312
chr2	70583797	319834418	71033845	450048	415911	0.436299158536
chr2	71033845	320284466	71537109	503264	415912	0.449385512603
chr2	71537109	320787730	71981532	444423	415912	0.458469839613
chr2	71981532	321232153	72425507	443975	415912	0.455957078761
chr2	72425507	321676128	72892048	466541	415911	0.367553189209
chr2	72892048	322142669	73337157	445109	415912	0.445417986565
chr2	73337157	322587778	73817405	480248	415912	0.42723462204
chr2	73817405	323068026	74327824	510419	415911	0.440991732299
chr2	74327824	323578445	74789911	462087	415912	0.476281574072
chr2	74789911	324040532	75251508	461597	415912	0.429046486337
chr2	75251508	324502129	75704431	452923	415911	0.39566682269
chr2	75704431	324955052	76153422	448991	415912	0.394365601169
chr2	76153422	325404043	76615139	461717	415912	0.361874564128
chr2	76615139	325865760	77082945	467806	415912	0.361591425524
chr2	77082945	326333566	77542185	459240	415911	0.348899597379
chr2	77542185	326792806	78008777	466592	415912	0.350811092322
chr2	78008777	327259398	78458583	449806	415912	0.350263557481
chr2	78458583	327709204	78908992	450409	415911	0.345309828823
chr2	78908992	328159613	79364544	455552	415912	0.379547495023
chr2	79364544	328615165	79816542	451998	415912	0.38215350034
chr2	79816542	329067163	80255800	439258	415911	0.380272231189
chr2	80255800	329506421	80697264	441464	415912	0.399793868144
chr2	80697264	329947885	81141621	444357	415912	0.37553054069
chr2	81141621	330392242	81590742	449121	415912	0.353821456085
chr2	81590742	330841363	82033845	443103	415911	0.358121343973
chr2	82033845	331284466	82485882	452037	415912	0.355335170937
chr2	82485882	331736503	82924718	438836	415912	0.347905942297
chr2	82924718	332175339	83375010	450292	415911	0.355106563948
chr2	83375010	332625631	83823007	447997	415912	0.353764972165
chr2	83823007	333073628	84278377	455370	415912	0.36419754442
chr2	84278377	333528998	84749125	470748	415912	0.393640772471
chr2	84749125	333999746	85207231	458106	415911	0.410866893542
chr2	85207231	334457852	85684428	477197	415912	0.462315433007
chr2	85684428	334935049	86154940	470512	415912	0.475364123839
chr2	86154940	335405561	86615916	460976	415911	0.44554934411
chr2	86615916	335866537	87372855	756939	415912	0.405432398869
chr2	87372855	336623476	88629202	1256347	415912	0.431106115317
chr2	88629202	337879823	89124946	495744	415911	0.422277582225
chr2	89124946	338375567	91752206	2627260	415912	0.408830667065
chr2	91752206	341002827	95726191	3973985	415912	0.420342797535
chr2	95726191	344976812	96357326	631135	415912	0.445751787253
chr2	96357326	345607947	97063709	706383	415911	0.453116152121
chr2	97063709	346314330	97545046	481337	415912	0.485509143263
chr2	97545046	346795667	98462933	917887	415912	0.427527105704
chr2	98462933	347713554	98922866	459933	415911	0.408599929555
chr2	98922866	348173487	99370706	447840	415912	0.438660149473
chr2	99370706	348621327	99856411	485705	415912	0.414540895109
chr2	99856411	349107032	100325809	469398	415911	0.41954499264
chr2	100325809	349576430	100796435	470626	415912	0.408622964683
chr2	100796435	350047056	101256090	459655	415912	0.437801312286
chr2	101256090	350506711	101705239	449149	415912	0.450214850273
chr2	101705239	350955860	102186423	481184	415911	0.437332834565
chr2	102186423	351437044	102641524	455101	415912	0.424939903582
chr2	102641524	351892145	103079594	438070	415912	0.408785333884
chr2	103079594	352330215	103533834	454240	415911	0.3973705588
chr2	103533834	352784455	103975433	441599	415912	0.372300724638
chr2	103975433	353226054	104422557	447124	415912	0.359018171652
chr2	104422557	353673178	104853612	431055	415911	0.357433836903
chr2	104853612	354104233	105296626	443014	415912	0.39176325858
chr2	105296626	354547247	105740942	444316	415912	0.416065556798
chr2	105740942	354991563	106196251	455309	415912	0.439647712547
chr2	106196251	355446872	106638495	442244	415911	0.436757905686
chr2	106638495	355889116	107232612	594117	415912	0.432249149159
chr2	107232612	356483233	107676234	443622	415912	0.397601116263
chr2	107676234	356926855	108119662	443428	415911	0.382981266449
chr2	108119662	357370283	108649511	529849	415912	0.384133245258
chr2	108649511	357900132	109109333	459822	415912	0.395939307081
chr2	109109333	358359954	109656841	547508	415912	0.422743735719
chr2	109656841	358907462	110104741	447900	415911	0.478241843622
chr2	110104741	359355362	111466257	1361516	415912	0.435141945541
chr2	111466257	360716878	111906517	440260	415912	0.428616207204
chr2	111906517	361157138	112771209	864692	415911	0.438178636811
chr2	112771209	362021830	113343438	572229	415912	0.415083095958
chr2	113343438	362594059	113800354	456916	415912	0.435702764397
chr2	113800354	363050975	114500789	700435	415911	0.441930454745
chr2	114500789	363751410	114965711	464922	415912	0.40541552042
chr2	114965711	364216332	115416032	450321	415912	0.381100634657
chr2	115416032	364666653	115870424	454392	415912	0.372732414452
chr2	115870424	365121045	116316079	445655	415911	0.362357962195
chr2	116316079	365566700	116768110	452031	415912	0.357147281608
chr2	116768110	366018731	117234696	466586	415912	0.365303791147
chr2	117234696	366485317	117682910	448214	415911	0.360157513693
chr2	117682910	366933531	118144583	461673	415912	0.371851133051
chr2	118144583	367395204	118634756	490173	415912	0.399964094383
chr2	118634756	367885377	119090163	455407	415911	0.415759055616
chr2	119090163	368340784	119532219	442056	415912	0.413985074323
chr2	119532219	368782840	119988158	455939	415912	0.458444093521
chr2	119988158	369238779	120438505	450347	415912	0.441380887669
chr2	120438505	369689126	120905618	467113	415911	0.393424303275
chr2	120905618	370156239	121349864	444246	415912	0.494189043483
chr2	121349864	370600485	121779801	429937	415912	0.508301196917
chr2	121779801	371030422	122231801	452000	415911	0.460587476576
chr2	122231801	371482422	122705717	473916	415912	0.43480187459
chr2	122705717	371956338	123169730	464013	415912	0.421248065791
chr2	123169730	372420351	123611493	441763	415911	0.37593828379
chr2	123611493	372862114	124049497	438004	415912	0.355032476798
chr2	124049497	373300118	124506450	456953	415912	0.359384095554
