MCAM	NM_006500	8607	3332
SNORD88B	NR_003068	97	97
CYB5RL	NM_001031672	27720	3533
C9orf129	NM_001098808	28216	1154
TOX2	NM_001098797	154763	2489
NIPA1	NM_001142275	43565	6386
XAGE1E	NM_001097604	5144	621
ZCCHC6	NM_001185059	66755	5570
SOX30	NM_178424	26742	3265
STX4	NM_001272095	6677	1616
MBD4	NM_001276273	9236	1692
MBD4	NM_001276272	9236	2593
MBD4	NM_001276271	8004	2338
CTDNEP1	NM_001143775	8090	1713
PHYHIPL	NM_001143774	70308	3360
FGFR2	NM_001144915	118316	3694
ZNF559	NM_001202410	20074	3141
ZNF559	NM_001202409	20074	3293
MARCH1	NM_001166373	858958	5502
RERG	NM_001190726	113696	2268
GCFC2	NM_001201335	9203	1165
VEGFA	NM_001204384	16278	3478
NPR3	NM_001204376	81088	6380
SPOCK3	NM_001204358	480505	1494
BCL2L11	NM_001204113	25371	950
HDAC9	NM_001204145	173098	4107
COPZ2	NM_016429	11636	919
CWC15	NM_016403	10990	1575
POU6F2	NM_007252	486782	2324
SLITRK2	NM_001144005	8014	3934
SPATA31C1	NM_001145124	5696	3779
PIGT	NM_001184728	10179	2078
DEPDC5	NM_001136029	152173	5382
GRAMD3	NM_001146322	29067	2596
GRAMD3	NM_001146321	70985	2977
TARBP1	NM_005646	87791	5130
ASPN	NM_017680	26356	2524
VAX2	NM_012476	32856	1146
USP21	NM_012475	6263	2213
RAPGEF6	NM_016340	211316	8357
NEURL4	NM_032442	13688	5187
TJP2	NM_001170416	50047	4500
EEF1D	NM_001130056	17979	1204
ENSA	NM_207042	7500	1287
PUS7L	NM_001271826	30211	3053
DNAJC6	NM_001256864	106335	5968
TPRXL	NR_002223	128675	2260
ARGFXP2	NR_002222	1204	1204
DPRXP4	NR_002221	665	665
SH3GLB1	NM_001206652	43615	6440
NXF4	NR_002216	21729	3615
MEIS3P1	NR_002211	2856	2856
MRPL42P5	NR_002208	667	667
KRBOX4	NM_017776	27451	2427
MTPAP	NM_018109	39538	5620
PRLH	NM_015893	602	264
HABP4	NM_014282	41182	2665
DNAI1	NM_012144	62238	2587
MED29	NM_017592	9241	3567
SLC2A6	NM_017585	8061	2546
DALRD3	NM_018114	5584	1793
XXYLT1	NM_152531	202883	2721
AKAP4	NM_139289	9585	2845
RAB40A	NM_080879	19737	1346
OVCH1	NM_183378	70131	3420
LRRC75A-AS1	NR_027177	31662	828
MADD	NM_130471	60384	5770
CCNB3	NM_033031	67372	4511
MAPK1	NM_138957	98652	1497
STIP1	NM_001282653	18434	2129
CISH	NM_013324	5378	2268
CYB5D2	NM_001254755	14081	1307
SYBU	NM_001099749	74728	2709
XAGE1E	NM_001097604	5144	621
XAGE1E	NM_001097604	5144	621
ZNF83	NM_001105550	26027	2826
CTH	NM_153742	28634	2008
DPM3	NM_153741	630	385
NUP62	NM_153718	22705	3264
NUP50	NM_153645	23339	5049
ID1	NM_181353	1232	1232
EHF	NM_001206616	30824	5451
SNRNP27	NM_006857	11294	1438
ATF7	NM_006856	114357	6688
C3orf18	NM_016210	9768	2702
KIAA1109	NM_015312	192157	15575
APAF1	NM_013229	90134	7158
HMG20A	NM_018200	64954	4136
ACAN	NM_013227	71912	8840
DUSP13	NM_016364	5057	902
ACP6	NM_016361	23467	1808
FCGR3A	NM_000569	8268	2308
CRP	NM_000567	2301	2015
PELP1	NM_014389	32954	3674
LYPD3	NM_014400	4886	1706
LAT	NM_014387	5718	1743
TMEM258	NM_014206	3484	411
GAGE8	NM_012196	96982	517
ACAD8	NM_014384	12313	2201
ATP2C1	NM_014382	108755	4934
ALG13	NM_001257240	9226	3066
ALG13	NM_001257239	8739	2981
ALG13	NM_001257235	9226	2962
ALG13	NM_001257231	79478	4177
PTPRA	NM_080841	115463	3136
CATSPERD	NM_152784	58055	2513
PELI2	NM_021255	182939	5696
SERTAD1	NM_013376	3524	1204
CAND2	NM_012298	38143	4241
CCDC89	NM_152723	2434	2434
FAM185A	NM_001145268	60274	2258
ERCC8	NM_001007234	41719	908
LOC442497	NR_033960	3455	2247
CD99P1	NR_033381	29065	1113
LOC646813	NR_024504	11485	608
LRRC3-AS1	NR_047476	4299	784
LL22NC01-81G9.3	NR_038954	2925	992
MIR762	NR_031576	83	83
MIR1181	NR_031592	81	81
MIR1283-1	NR_031573	87	87
CCDC65	NM_001286957	17467	1775
DHX35	NR_033905	77386	3342
LOC100133461	NR_034136	4263	1033
LINC01010	NR_038218	65631	1474
LINC01010	NR_038217	66305	1508
LINC01010	NR_038216	66305	1717
ARHGEF34P	NR_033942	27008	4204
MIR3143	NR_036096	63	63
MIR3130-1	NR_036077	75	75
MIR2909	NR_036056	69	69
MIR3142	NR_036095	82	82
MIR3148	NR_036104	77	77
MIR3141	NR_036094	61	61
MIR3136	NR_036087	78	78
MIR3128	NR_036075	66	66
MIR1277	NR_031685	78	78
MIR3129	NR_036076	76	76
MIR3127	NR_036074	76	76
MIR3126	NR_036073	74	74
TJAP1	NM_001146020	29034	2572
AIFM1	NM_001130847	36524	2470
FKBP2	NM_001135208	3004	646
CCDC36	NM_001135197	58605	2696
TOM1	NM_001135730	48191	2254
PRKAR1B	NM_001164758	178480	2488
LTBP1	NM_001166264	264912	5166
MID1	NM_001193278	98339	1926
FEM1A	NM_018708	3844	3844
DDX55	NM_020936	18811	2622
MRPL55	NM_181456	2634	728
LZTS2	NM_032429	10730	2848
GFM2	NM_032380	46168	3249
PCGF6	NM_032154	48339	2005
ZIC4	NM_032153	20762	4278
ADAT3	NM_138422	8076	1626
ACOT11	NM_147161	62199	3181
DCAF11	NM_181357	9958	3656
NSL1	NM_001297739	65645	1560
ARL6	NM_032146	34015	1630
ZRANB3	NM_032143	334268	6730
FAM71E1	NM_138411	9959	1225
CMTM7	NM_138410	63171	1351
TTTY10	NR_001542	53561	1628
SLC2A9	NM_020041	195267	1857
LRCH1	NM_001164213	199880	4717
FLAD1	NM_001184891	9818	1910
ZCCHC6	NM_001185074	66755	4972
CTIF	NM_001142397	324160	5818
FAM98B	NM_173611	33584	4388
ICA1L	NM_138468	98836	8333
PHF19	NM_001286843	7756	976
CDK12	NM_016507	73055	8283
IKBKB	NM_001556	61352	4131
IGFBP7	NM_001553	79315	1129
ZNF143	NM_003442	67560	2947
ZKSCAN1	NM_003439	26118	9427
SHBG	NM_001040	3290	1319
PON3	NM_000940	36504	1191
KCNH1	NM_002238	455801	8025
KCNG1	NM_002237	19483	2220
PRKG1	NM_001098512	1307200	6694
PLRG1	NM_002669	15437	3358
VAV1	NM_005428	84699	2937
E2F1	NM_005225	10919	2700
ARID3A	NM_005224	46767	2810
POLG2	NM_007215	19283	1594
SEC63	NM_007214	90523	6500
CMPK1	NM_016308	45043	2930
AK6	NM_016283	17857	946
FAM155B	NM_015686	27274	4019
SDCBP2	NM_015685	3763	1359
TMF1	NM_007114	32507	6879
WNT7A	NM_004625	61537	1714
RBBP9	NM_006606	10700	3857
RFPL2	NM_006605	3045	1496
TRPC6	NM_004621	132365	4612
TBR1	NM_006593	8954	3186
LOC101929353	NR_125924	25473	526
FAM189B	NM_006589	8279	3190
ZNF843	NM_001136509	7464	2013
CCDC79	NM_001136505	46645	2446
CCDC68	NM_001143829	56540	4029
LDHA	NM_001165415	13830	1939
LDHA	NM_001165414	11953	2305
FPGS	NM_004957	11224	2308
ETV1	NM_004956	98787	6808
RAPSN	NM_005055	11423	1671
COL9A3	NM_001853	24098	2485
OR4C16	NM_001004701	933	933
IQSEC1	NM_001134382	176076	7388
TRPM1	NM_001252024	100666	5792
LOC100132831	NR_027761	1980	1980
MAGED4	NM_001272062	7448	2574
MXD3	NM_031300	5087	1465
PDSS2	NM_020381	307019	3552
NRIP3	NM_020645	23474	3809
AKIP1	NM_020642	8926	1308
RIPK4	NM_020639	27721	3872
FGF23	NM_020638	11502	3018
FBXL15	NM_024326	3323	2362
ETNPPL	NM_031279	21034	2119
PXMP4	NM_183397	17587	5525
ME3	NM_001161586	231529	2313
CDK5	NM_004935	4154	1193
NUCB2	NM_005013	54785	1612
OXSR1	NM_005109	89954	4523
PDE4DIP	NM_001195260	45351	957
RGS6	NM_001204422	629677	1551
KLRC1	NM_213658	8578	1602
UBE3B	NM_183415	59083	5399
ZNF345	NM_001242475	27925	2939
ZNF345	NM_001242474	28700	3104
MOG	NM_002433	15392	1910
SATB2	NM_001172509	188597	5730
INPP5D	NM_005541	191873	5189
RASAL1	NM_001193520	37421	3832
ZNF407	NM_001146190	173665	5598
CASC23	NR_125366	5232	1583
FXYD5	NM_144779	15117	908
RBMY1D	NM_001006120	14411	1881
SMPD1	NM_001007593	4585	2469
TERT	NM_001193376	41876	3824
DENND1B	NM_001195216	41485	2208
ARHGAP12	NM_001270697	123479	4964
CASP7	NM_001267056	51748	2469
LRRC72	NM_001195280	54610	937
FAM135A	NM_001162529	134736	5934
TARS2	NM_025150	20246	2789
CNOT2	NM_001199302	111964	3152
CHRNA6	NM_001199279	16150	2338
HAS3	NM_001199280	12104	4287
UCHL5	NM_001199263	40989	1491
UCHL5	NM_001199262	40989	1566
TRIM22	NM_001199573	21277	3079
BVES	NM_001199563	40351	5565
CIDEC	NM_001199552	13545	1197
NCR2	NM_001199509	15098	1084
ZNF345	NM_001242476	27925	3034
CSNK1A1L	NM_145203	2405	2405
HMGB4	NM_145205	4317	2343
SENP8	NM_145204	22681	1569
MBD3L1	NM_145208	748	748
VTI1A	NM_145206	371749	4392
MBD1	NM_001204136	12929	3188
AP1AR	NM_001128426	38317	2809
LOC100505736	NR_120504	58405	2256
SNORD115-41	NR_003356	82	82
SNORD115-40	NR_003355	82	82
SNORD115-39	NR_003354	82	82
SNORD115-38	NR_003353	82	82
SNORD115-37	NR_003352	82	82
RTN3	NM_201429	78442	2645
DICER1-AS1	NR_015415	22246	803
LOC100128554	NR_015398	30305	2629
SNORD115-48	NR_003362	76	76
SNORD116-28	NR_003361	93	93
DAG1	NM_001177636	65487	5807
OSBP2	NM_001282739	213019	4337
GAL3ST1	NM_004861	10253	1791
SLC25A13	NM_001160210	201928	3193
SLC18A1	NM_001142324	38352	2861
CCDC110	NM_001145411	26576	2785
MPPED2	NM_001145399	201891	5693
EYS	NM_001142800	1987243	10589
SAR1A	NM_001142648	20325	3071
THAP5	NM_001130475	7625	3434
PSG8	NM_001130167	12993	2031
DBI	NM_001282636	5504	655
STOX1	NM_001130160	65523	1022
MAP4K3	NM_003618	188047	4362
NRG1	NM_004495	180409	1689
TLK1	NM_012290	170078	5730
SMR3A	NM_012390	6331	598
SMN1	NM_001297715	28071	1570
IFT81	NM_031473	44111	2311
TRPT1	NM_031472	2456	969
PRKAG3	NM_017431	9407	2299
UBAP1L	NM_001163692	13356	1383
KIZ	NM_001163023	120635	1945
HMMR	NM_001142557	31437	2916
RRAGA	NM_006570	1650	1650
KHDRBS1	NM_006559	30188	2891
HTR3B	NM_006028	41766	1888
TBCD	NM_005993	191123	4432
DDX17	NM_006386	22903	4790
CIB1	NM_006384	3803	977
UNC13B	NM_006377	243344	6370
DOCK7	NM_001272002	104264	2678
DOCK7	NM_001272001	233643	7089
NOP2	NM_006170	11463	2680
EZH2	NM_004456	76978	2723
FDFT1	NM_001287749	31367	2230
ACP1	NM_007099	13414	1551
LINC01176	NR_108081	13170	715
FAM155A-IT1	NR_046848	48098	1807
MZT2A	NM_001085365	8532	693
SGSM2	NM_001098509	43541	4730
GAPT	NM_001304429	4924	2439
ANXA2	NM_001136015	50836	1659
IP6K2	NM_001146179	23828	1308
IP6K2	NM_001146178	23828	1311
DTNA	NM_001198939	298527	6530
CCPG1	NM_001204451	53288	2571
MIR6511A3	NR_106970	67	67
MIR6511A4	NR_106971	67	67
DDN	NM_015086	4156	3744
KIR3DL2	NM_006737	16773	1885
DIP2A	NM_206891	87358	2922
LOC101928443	NR_120529	9142	1755
LINC01588	NR_126497	24995	2102
BMPR1A	NM_004329	168550	3616
PNO1	NM_020143	18090	1981
GALNT7	NM_017423	155215	4307
RPH3AL	NM_006987	140454	2754
TMEM167B	NM_020141	6152	2750
SPHK2	NM_020126	11116	2964
RPIA	NM_144563	59277	1834
OLFM2	NM_058164	82835	2019
EID2B	NM_152361	1335	1335
SIGLEC17P	NR_047529	6196	1538
C3orf36	NM_025041	1667	1667
GPR22	NM_005295	5624	2966
MIR4533	NR_039758	71	71
MIR4532	NR_039757	51	51
MIR4520-1	NR_039745	70	70
MIR4530	NR_039755	56	56
MIR4526	NR_039752	87	87
MIR4519	NR_039744	58	58
LOC101927641	NR_110270	51065	2346
LOC101927619	NR_110267	75735	2811
LOC101927577	NR_110265	6198	574
LOC101927577	NR_110264	6198	860
TOX2	NM_001098798	123719	2412
LYNX1	NM_177458	5491	583
PARG	NM_001303489	344938	2946
RNF183	NM_145051	1948	1210
SOCS5	NM_144949	63579	4510
CALR3	NM_145046	17136	1292
NEIL2	NM_145043	17683	2746
ANGPTL4	NM_139314	10249	1905
LGI3	NM_139278	10002	3266
FBXL13	NM_145032	261708	3116
DGKH	NM_001204504	202862	17344
GAPVD1	NM_001282680	103218	7012
TARDBP	NM_007375	12871	4217
SIX6	NM_007374	2588	1475
SHOC2	NM_007373	94125	3947
FIRRE	NR_026975	127994	2928
LIMS3-LOC440895	NR_027145	70157	3217
LOC440895	NR_027143	20883	856
IRAK4	NM_001145257	30600	4147
IRAK4	NM_001145256	30600	4195
LTB4R2	NM_001164692	1903	1560
CACNA1A	NM_001127222	300019	8628
MVP	NM_001293204	17525	2587
NRM	NM_001270707	3083	1576
MXI1	NM_130439	79761	3470
ZNF789	NM_213603	14703	1603
MAGEB10	NM_182506	15025	1953
C9orf85	NM_182505	61949	1315
LIPI	NM_001302998	102078	1608
CACUL1	NM_153810	74265	6740
CABYR	NM_153770	22645	937
PANK2	NM_153638	34761	2280
IL19	NM_153758	44112	1032
NAP1L5	NM_153757	1958	1958
COL13A1	NM_080800	157261	3044
KCNJ1	NM_153764	29360	2452
DPH3P1	NM_080750	1626	1626
CH25H	NM_003956	1378	1378
NKG7	NM_005601	1087	826
DMXL1	NM_001290322	178043	12785
HMGA2	NM_003484	91068	1529
EZR	NM_003379	52568	3149
ASL	NM_000048	17554	1936
ARSE	NM_000047	29822	2220
AGTPBP1	NM_001286717	195491	4354
BRD2	NM_005104	12846	4894
MEF2C	NM_001193350	165226	6436
HRK	NM_003806	21008	1499
RNMT	NM_003799	37851	6203
TNFSF13	NM_003808	3317	2276
SNX10	NM_001199837	13446	2430
KIAA1429	NM_015496	65742	6439
KIAA1377	NM_020802	86051	7046
ZNF830	NM_052857	1657	1657
ADCK2	NM_052853	21956	2364
SLC6A13	NM_016615	42253	2226
CCDC115	NM_032357	4451	1988
CT45A2	NM_152582	8036	1009
ANKLE1	NM_152363	6002	3218
VAMP1	NM_016830	8662	1313
GNB1	NM_002074	105833	3194
ELK4	NM_001973	24930	11149
AKAP9	NM_005751	169799	12463
ELANE	NM_001972	3956	924
SGPL1	NM_003901	65229	5769
AXIN2	NM_004655	33058	4232
SNX10	NM_001199835	82435	2625
ZNF687	NM_020832	9594	4511
OPCML	NM_002545	528163	6300
MTIF2	NM_002453	32629	2528
MSANTD4	NM_032424	14326	4087
OPA1	NM_130835	104668	6385
CLIP2	NM_032421	116469	5458
FOXL2	NM_023067	2917	2917
PRSS27	NM_031948	8130	1462
OPA1	NM_130831	104668	6220
HSCB	NM_172002	15454	1088
GPR89A	NM_001097613	62509	2012
EFEMP1	NM_001039349	58202	3053
ZIK1	NM_001010879	8131	2676
WIPF2	NM_133264	62866	5525
RSG1	NM_030907	5478	1560
OR2J2	NM_030905	1041	1041
RBP7	NM_052960	18824	655
QKI	NM_006775	163954	9463
KLK12	NM_145894	5801	1074
MRPS12	NM_033362	2312	1046
GSTZ1	NM_145870	10711	1335
SEPT9	NM_001113491	219187	3825
SMARCAL1	NM_001127207	70302	3083
GFI1B	NM_001135031	12987	1653
BCL2L11	NM_001204112	47532	4940
DERL1	NM_001134671	29260	3280
CNBP	NM_001127196	16153	3357
LOC101927870	NR_110141	68801	2725
LOC101060019	NR_110169	67031	629
LINC01152	NR_110132	10644	3068
EIF4E3	NM_001134651	46087	6076
USP19	NM_001199161	12893	4840
INPP1	NM_002194	28196	2019
HLTF-AS1	NR_046648	16492	415
GLUD1P3	NR_048575	4069	4069
IFITM3	NR_049759	1242	663
RPP14	NR_049758	13949	3083
RPP14	NR_049757	13949	3168
RPP14	NR_049756	13949	3266
CFAP44-AS1	NR_046728	29995	686
TMEM249	NR_047684	1706	996
LY6G6C	NM_025261	3087	881
CLDN8	NM_199328	2146	2146
MYL9	NM_181526	8340	1035
ZPBP2	NM_199321	9695	2257
ISM2	NM_199296	24473	2990
TOR4A	NM_017723	4814	4069
CC2D1A	NM_017721	24738	3640
MPG	NM_002434	7682	1289
MYO1B	NM_012223	180009	4921
ACSF2	NM_001288968	48688	2320
EFCAB1	NR_024605	11918	1860
MIR338	NR_029897	67	67
MIR153-1	NR_029688	90	90
INTS2	NR_026641	62650	6162
TMEM79	NR_026678	9531	2226
CD58	NR_026665	56560	1188
IFFO2	NM_001136265	52053	5835
MSH2	NM_000251	80162	3209
ATG13	NM_001205119	58743	5967
LRRC37A2	NM_001006607	42939	5175
PSMB6	NM_001270481	2360	872
VEGFA	NM_001033756	16278	3472
ACTL10	NM_001024675	2028	2028
TNNT1	NM_001291774	16657	1273
BREA2	NR_015445	1299	1002
ST6GALNAC1	NM_018414	19083	2577
HDAC8	NM_018486	243588	2014
TMEM62	NM_024956	51620	2768
HOGA1	NM_138413	28454	2482
ATF2	NM_001256094	53964	1372
GLB1	NM_001135602	100595	2195
C5orf24	NM_001135586	13768	5083
TINCR	NR_027064	9868	3733
DNAJC9	NM_015190	5376	2369
GAGE12I	NM_001477	7296	502
A1CF	NM_001198820	86267	9412
PMF1-BGLAP	NM_001199664	30345	794
CD58	NM_001779	56560	1153
POLR3E	NM_001258034	37729	3623
MAGED4	NM_001272061	7446	2671
TTN-AS1	NR_038272	82579	4592
CECR3	NR_038398	9874	1914
GOLGA6B	NM_018652	12701	3178
GPR173	NM_018969	31291	4251
SNTG2	NM_018968	424831	1887
DPM3	NM_018973	517	517
DISC1	NM_018662	414459	7060
ING3	NM_019071	24895	2204
COQ10B	NM_025147	21621	1974
REPS2	NM_001080975	206590	7950
RSAD1	NR_130911	7181	2172
MT1E	NM_175617	1440	506
C10orf32	NM_144591	10752	1638
MLLT4	NM_001040000	138123	7629
CMKLR1	NM_001142343	51274	5496
PIF1	NM_001286496	10039	2713
PLEKHH3	NM_024927	9116	3061
DNMT3B	NM_175849	46972	4087
GPR119	NM_178471	1193	1193
MDFIC	NM_199072	97762	5312
SLC2A14	NM_153449	60528	3624
ENOX2	NM_182314	279935	4265
LILRA5	NM_181985	6057	1329
ACSL6	NM_001205248	61941	6525
PPP2R2B	NM_181676	466633	2177
CRISP1	NM_001205220	42831	1890
ABTB1	NR_033429	7989	1941
PDHB	NR_033384	6210	1597
VWA8-AS1	NR_039974	20397	2079
MIR4802	NR_039966	80	80
MIR4801	NR_039965	82	82
MIR4761	NR_039918	82	82
MRPL28	NM_006428	3186	1140
SIVA1	NM_006427	6527	771
ELP3	NM_018091	98086	3219
ARFGEF1	NM_006421	146029	7225
PSMB8-AS1	NR_037173	2415	1498
ADK	NM_001202450	558119	1870
LOC728392	NM_001162371	1573	1493
BDNF	NM_001143806	65885	4042
BDNF	NM_001143805	65885	3827
ASAP3	NM_001143778	55695	4102
HPSE2	NM_021828	778799	4349
SF3B3	NM_012426	53881	9720
RPL13A	NM_012423	4754	1180
RAD9A	NM_004584	6461	2122
PTGR1	NM_012212	36465	1247
SULT1A4	NM_001017390	5102	1401
POLD2	NM_001127218	8891	1804
PHB2	NM_001144831	5402	1443
NDOR1	NM_001144028	13695	4829
KCNJ8	NM_004982	9867	2389
JARID2	NM_004973	276068	6097
MSR1	NM_138716	84914	3572
PRSS36	NM_173502	11169	2839
PAOX	NR_109765	12460	1117
PPM1G	NM_177983	28485	2302
HIPK1	NM_181358	23993	6871
SLC39A7	NM_006979	3612	2454
ZNF75A	NM_153028	13171	2151
ALDH5A1	NM_001080	42239	5131
AMELX	NM_001142	7349	793
MIR378B	NR_036084	57	57
GFPT1	NM_001244710	67486	8703
RAD23B	NM_001244713	47426	3847
ASMTL-AS1	NR_026710	13056	1789
BID	NM_001244572	39903	2238
BID	NM_001244570	40356	1920
ATXN2L	NM_017492	14190	3861
RAD23B	NM_001244724	48142	3837
SMC1A	NM_001281463	48608	9930
MIR1261	NR_031663	82	82
MIR4494	NR_039715	84	84
MIR616	NR_030346	95	95
MIR4496	NR_039717	61	61
MIR548X2	NR_039692	100	100
MIR1267	NR_031671	78	78
PARD6A	NM_001037281	1831	1260
USP47	NM_017944	117903	7777
NOL12	NM_024313	7142	2840
PLEKHF1	NM_024310	10057	1739
PPDPF	NM_024299	1392	777
CPT1C	NM_152359	22624	2785
CALCOCO1	NM_020898	16406	3046
SLC22A18	NM_183233	25526	1542
CDKN1A	NM_001220778	8630	2269
CDKN1A	NM_001220777	10880	2104
CLEC12A	NM_001207010	34280	1428
SNAP91	NM_001242794	156523	3326
NDUFV3	NM_021075	16396	2130
FAM53B	NM_014661	125068	5740
RBPJL	NM_014276	10982	2499
INTS7	NR_037667	95262	4571
ESR2	NR_073496	111518	2592
DLGAP1-AS4	NR_102696	51591	757
YTHDF3-AS1	NR_102684	718	718
TRIM52-AS1	NR_102760	3355	850
DSCAM-IT1	NR_046774	12261	720
EZR-AS1	NR_102425	4262	350
LINC00681	NR_102423	24049	504
C18orf8	NR_075076	28338	2017
ANO2	NM_001278597	383582	3720
STARD13	NM_001243474	88503	2861
DCP1A	NM_001290205	64210	6067
SDR39U1	NM_001290293	2688	1142
LILRA2	NM_001290270	13731	1628
QSER1	NM_001076786	87091	9337
MED28	NM_025205	11001	2394
FAM174A	NM_198507	51436	1355
FCHSD2	NM_014824	305354	4490
RGS14	NM_006480	14756	2406
GBA3	NR_102357	105484	2063
APOBEC3B-AS1	NR_104187	6662	702
ITSN1	NM_001001132	196019	5441
PUF60	NM_001271100	12766	1907
SERF1B	NM_001178087	7446	699
SERF1B	NM_001178087	7447	699
RPL6	NM_000970	4450	954
TOP2B	NM_001068	66468	5343
SUSD6	NM_014734	103552	5393
SVIP	NM_148893	7785	1389
PHF21B	NM_001135862	128767	3499
ARAP1	NM_001040118	67321	5137
C9orf116	NM_001048265	4736	722
DEF8	NM_001242821	10636	819
DEF8	NM_001242820	19330	3884
TAC1	NM_013998	8514	1089
TSSK2	NM_053006	1816	1816
DDR1	NM_013994	11469	3662
DNAJB12	NM_017626	22320	3198
ALKBH4	NM_017621	8655	2121
RNPC3	NM_017619	29282	1885
ZNF10	NM_015394	28836	4403
C5orf49	NM_001089584	21113	2385
VSIG4	NM_001100431	18388	1570
NDRG4	NM_020465	49975	3335
TBX4	NM_018488	27858	2470
LAMB3	NM_001017402	36462	4307
FAM86C1	NM_001099653	13724	2090
LINC01512	NR_024478	47180	2282
SVIL-AS1	NR_003930	12839	2063
CHCHD10	NR_125755	2139	647
ANKRD44	NM_153697	211327	1638
PAN3	NM_175854	156833	5632
KRTAP6-2	NM_181604	189	189
KRTAP6-1	NM_181602	219	219
KRTAP13-4	NM_181600	483	483
RFC3	NM_181558	148490	1461
COG8	NM_032382	11003	2495
WNK4	NM_032387	16436	4178
HPS3	NM_032383	43935	4451
LDHD	NM_153486	4913	2072
DCP1B	NM_152640	58464	2092
METTL15	NM_152636	225257	4416
IL20RB	NM_144717	53220	2046
FBXO11	NM_025133	81800	3844
AMTN	NM_212557	14172	1006
KLK7	NM_139277	7337	1921
PBX4	NM_025245	57210	1730
EGLN2	NM_080732	9299	2155
MIR378H	NR_039667	83	83
MIR3135B	NR_039668	68	68
MIR4463	NR_039670	67	67
CTDSP1	NM_182642	6187	2635
HAVCR2	NM_032782	23406	2430
TMEM25	NM_032780	4748	2530
H2AFB3	NM_080720	517	517
H2AFB3	NM_080720	517	517
H2AFB3	NM_080720	517	517
BAG6	NM_080703	13673	3798
ADGRA2	NM_032777	47104	6034
ADCY4	NM_139247	16723	3415
MVB12B	NM_033446	180198	4824
HIST3H2A	NM_033445	496	496
PALM2-AKAP2	NM_147150	392215	7479
GZMH	NM_033423	3241	971
SNX21	NM_033421	9445	3173
PGAP3	NM_033419	16949	2700
NFX1	NM_147133	74751	3588
GRM1	NM_001278064	408401	6707
EGFLAM	NM_182801	20005	2287
BRAT1	NM_152743	17949	3013
HIBADH	NM_152740	137562	1998
DISC1	NM_001164539	228565	2675
GYS1	NM_001161587	25229	3426
POLG	NM_001126131	18491	4436
PLEKHB1	NM_001130033	16642	2275
HMGB2	NM_001130689	2394	1454
HMGB2	NM_001130688	2983	1467
FIGNL1	NM_001287493	6262	3368
MIR2278	NR_031755	96	96
PCDH15	NM_001142764	980192	7027
MFSD10	NM_001146069	4299	1757
SYT14	NM_001146264	226115	5126
PLEKHG6	NM_001144857	15856	3132
TBCK	NM_001163436	272388	5121
TOPORS	NM_001195622	12085	3978
PLEKHA1	NM_001195608	46287	3986
HDAC3	NM_003883	15981	1945
SERTAD3	NM_013368	1758	1518
GPR68	NM_003485	21349	2814
PLA2G6	NM_003560	70260	3223
KMT2D	NM_003482	36350	19419
TEX33	NM_001163857	16718	1049
SLC30A7	NM_001144884	85680	7900
CGREF1	NM_001166239	18312	1779
PARD3	NM_001184789	705766	5761
GSS	NM_000178	27366	1900
SGCB	NM_000232	17625	4279
INTS9	NM_001172562	122258	2530
PTTG1IP	NM_004339	24319	2826
ZDHHC8	NM_001185024	16167	3220
CLDN7	NM_001185023	3043	1924
SP110	NM_001185015	49256	2118
TMEM206	NM_001198862	50428	2121
SH2D2A	NM_001161441	10606	1674
ZNF540	NM_001172226	19349	3140
KNTC1	NM_014708	99139	6965
HSFX1	NM_016153	2792	1955
GOLGB1	NM_001256486	86569	11229
VPS72	NM_001271087	13914	1564
NKD2	NM_001271082	29851	2070
MYBPC3	NM_000256	21297	4217
ADGRE2	NM_001271052	44231	6008
SQLE	NM_003129	23806	2989
DBT	NM_001918	62932	10815
IMPACT	NM_018439	26886	3758
FBXO6	NM_018438	10260	1549
ALLC	NM_018436	44475	1444
KDM3A	NM_018433	51569	4890
RNF34	NM_001256858	24270	1449
BTRC	NM_001256856	203289	6086
ZAR1	NM_175619	4138	1460
NDUFA11	NM_175614	9344	803
FLCN	NM_144606	16018	1741
ARFGAP1	NM_175609	17006	3302
TMEM161B	NM_153354	73674	2625
QKI	NM_206855	163954	16362
RTN4	NM_207520	78408	2442
OR51G1	NM_001005237	966	966
C10orf99	NM_207373	11497	828
ADAMTSL3	NM_207517	385756	7335
DEF8	NM_207514	19330	3769
KCNC2	NM_001260499	169671	5340
KCNJ3	NM_001260508	159772	4523
HBEGF	NM_001945	13761	2358
MST1R	NM_001244937	16871	4624
CSK	NM_001127190	21115	2221
C15orf62	NM_001130448	2490	2490
NXNL2	NM_001161625	9447	805
LIPT1	NM_001204830	8077	1615
FAM221B	NM_001012446	11731	2946
ARHGEF28	NM_001177693	315836	6274
PTPN18	NM_001142370	19403	3348
CACNA1C	NM_001167625	644700	13660
MEPE	NM_001184695	13848	2112
RBPJ	NM_005349	115421	5862
PARVB	NM_013327	144956	1712
PQLC1	NM_025078	49234	2544
MDP1	NM_138476	2134	733
TYW3	NM_138467	33521	3432
ZNF837	NM_138466	13400	1931
GLI4	NM_138465	9495	1343
RPF2	NM_032194	46247	3692
RNASEH2C	NM_032193	3266	2785
APBB3	NM_133172	6337	2152
NXPE2	NM_182495	28453	1778
VSX1	NM_199425	3837	1196
ERVK13-1	NR_040023	15051	8336
C1QTNF1-AS1	NR_040018	8447	966
LOC100630923	NR_038967	62822	2911
