category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0019693	0.124269123981208	0.904904424280589	50	426	ribose phosphate metabolic process	BP	0.921955323268605
GO:0048880	0.124666855735364	0.903093927535265	58	389	sensory system development	BP	0.921955323268605
GO:0098631	0.124911161948537	0.926604045425774	16	62	cell adhesion mediator activity	MF	0.921955323268605
GO:1904062	0.124955255251918	0.903930753469904	54	335	regulation of monoatomic cation transmembrane transport	BP	0.921955323268605
GO:0015079	0.125228476465095	0.912521707496049	31	156	potassium ion transmembrane transporter activity	MF	0.921955323268605
GO:0001505	0.12559192556289	0.909035095920501	37	208	regulation of neurotransmitter levels	BP	0.921955323268605
GO:0004175	0.125653349932637	0.90506032135994	45	416	endopeptidase activity	MF	0.921955323268605
GO:0106027	0.125658383588435	0.91879509062867	23	88	neuron projection organization	BP	0.921955323268605
GO:0098562	0.125681706097645	0.913616997921153	27	182	cytoplasmic side of membrane	CC	0.921955323268605
GO:1902893	0.125983490515804	0.932226067782804	11	66	regulation of miRNA transcription	BP	0.921955323268605
GO:0098686	0.127468274514231	0.934155029092558	11	39	hippocampal mossy fiber to CA3 synapse	CC	0.921955323268605
GO:0061614	0.127984922593805	0.930882292614265	11	67	miRNA transcription	BP	0.921955323268605
GO:0048024	0.12904954226085	0.922502484471238	15	107	regulation of mRNA splicing, via spliceosome	BP	0.921955323268605
GO:0007608	0.129292932789604	0.929393340230479	10	405	sensory perception of smell	BP	0.921955323268605
GO:0019933	0.129477828635772	0.931159000507916	11	51	cAMP-mediated signaling	BP	0.921955323268605
GO:0043204	0.129732700487345	0.910078658494447	29	150	perikaryon	CC	0.921955323268605
GO:0009117	0.130037637922764	0.897661450212644	60	537	nucleotide metabolic process	BP	0.921955323268605
GO:2001259	0.130188546436591	0.926539704426029	13	62	positive regulation of cation channel activity	BP	0.921955323268605
GO:0001819	0.131333242016661	0.902112774252399	39	476	positive regulation of cytokine production	BP	0.921955323268605
GO:0051346	0.131586216692768	0.904783978338493	33	335	negative regulation of hydrolase activity	BP	0.921955323268605
GO:0006073	0.131985952690819	0.93013417761043	10	71	cellular glucan metabolic process	BP	0.921955323268605
GO:0044042	0.131985952690819	0.93013417761043	10	71	glucan metabolic process	BP	0.921955323268605
GO:0009311	0.133520412338083	0.929251105435729	10	69	oligosaccharide metabolic process	BP	0.921955323268605
GO:0032413	0.133637707394718	0.922889352796546	13	85	negative regulation of ion transmembrane transporter activity	BP	0.921955323268605
GO:0001917	0.133880777728306	0.922298705113247	14	67	photoreceptor inner segment	CC	0.921955323268605
GO:0031234	0.134565887875873	0.92117912500475	14	77	extrinsic component of cytoplasmic side of plasma membrane	CC	0.921955323268605
GO:0007611	0.134693017569279	0.897733632123376	48	271	learning or memory	BP	0.921955323268605
GO:0098661	0.135028718772563	0.912640753951972	20	120	inorganic anion transmembrane transport	BP	0.921955323268605
GO:0019932	0.135356077791415	0.8970756627108	48	282	second-messenger-mediated signaling	BP	0.921955323268605
GO:1903578	0.13555777030768	0.926030637315644	11	66	regulation of ATP metabolic process	BP	0.921955323268605
GO:0016746	0.135656349191533	0.905899121066402	26	239	acyltransferase activity	MF	0.921955323268605
GO:0003725	0.135663434168888	0.92578600666067	11	69	double-stranded RNA binding	MF	0.921955323268605
GO:0019221	0.135715552216217	0.898156026227892	40	485	cytokine-mediated signaling pathway	BP	0.921955323268605
GO:0150063	0.136143241528969	0.893681050213964	57	383	visual system development	BP	0.921955323268605
GO:1901379	0.136711284282529	0.913322553761973	19	93	regulation of potassium ion transmembrane transport	BP	0.921955323268605
GO:0015698	0.136834821120173	0.904551535670067	28	176	inorganic anion transport	BP	0.921955323268605
GO:0050954	0.138693218514681	0.900338346532942	34	173	sensory perception of mechanical stimulus	BP	0.921955323268605
GO:0001764	0.1389891372661	0.898067296385914	40	171	neuron migration	BP	0.921955323268605
GO:1904315	0.139146792652685	0.926436168691471	12	35	transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	MF	0.921955323268605
GO:0001666	0.141670851938133	0.897485699268316	32	284	response to hypoxia	BP	0.921955323268605
GO:1903557	0.142113668033991	0.922473514585093	10	107	positive regulation of tumor necrosis factor superfamily cytokine production	BP	0.921955323268605
GO:0008509	0.142172497426312	0.906462159892691	21	121	monoatomic anion transmembrane transporter activity	MF	0.921955323268605
GO:0009063	0.143346678756673	0.915476106725034	13	108	amino acid catabolic process	BP	0.921955323268605
GO:0008380	0.145274096859733	0.890450821622827	40	433	RNA splicing	BP	0.921955323268605
GO:0098771	0.14533249276841	0.882451299449043	73	530	inorganic ion homeostasis	BP	0.921955323268605
GO:0030198	0.145843789658165	0.88815112660248	48	306	extracellular matrix organization	BP	0.921955323268605
GO:0006753	0.14597532301605	0.884089018631545	60	545	nucleoside phosphate metabolic process	BP	0.921955323268605
GO:0097553	0.146209905226761	0.892688268696717	37	196	calcium ion transmembrane import into cytosol	BP	0.921955323268605
GO:0051932	0.147179299812583	0.914294138000112	14	56	synaptic transmission, GABAergic	BP	0.921955323268605
GO:0072659	0.147277087309338	0.888137837206692	45	270	protein localization to plasma membrane	BP	0.921955323268605
GO:0006641	0.147689816232213	0.91905813838584	10	96	triglyceride metabolic process	BP	0.921955323268605
GO:0044264	0.147823588784437	0.911293141248522	14	91	cellular polysaccharide metabolic process	BP	0.921955323268605
GO:0034249	0.147865094664379	0.897465801920753	24	292	negative regulation of amide metabolic process	BP	0.921955323268605
GO:0005769	0.148549211044862	0.882475059038891	60	400	early endosome	CC	0.921955323268605
GO:0014069	0.148704802720056	0.880239994351261	77	331	postsynaptic density	CC	0.921955323268605
GO:0006892	0.149027267462977	0.90318155182746	20	97	post-Golgi vesicle-mediated transport	BP	0.921955323268605
GO:0098978	0.149424083729814	0.877918942021413	86	403	glutamatergic synapse	CC	0.921955323268605
GO:0034766	0.15116266817998	0.905521006651964	16	106	negative regulation of monoatomic ion transmembrane transport	BP	0.921955323268605
GO:0099529	0.151963902413919	0.917563189280914	12	37	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	MF	0.921955323268605
GO:0017022	0.152263009751802	0.911088861567592	13	68	myosin binding	MF	0.921955323268605
GO:0002253	0.15238531145718	0.882137602930743	47	453	activation of immune response	BP	0.921955323268605
GO:0098960	0.153004542940398	0.909627559113342	15	52	postsynaptic neurotransmitter receptor activity	MF	0.921955323268605
GO:0098982	0.15367867382222	0.89837534482516	23	83	GABA-ergic synapse	CC	0.921955323268605
GO:0007612	0.154698176946564	0.889561875669046	31	149	learning	BP	0.921955323268605
GO:0070482	0.155336164059785	0.884313528680373	36	320	response to oxygen levels	BP	0.921955323268605
GO:0072666	0.155577186439516	0.913058082499563	11	62	establishment of protein localization to vacuole	BP	0.921955323268605
GO:0032102	0.15594100460573	0.88018049319332	44	432	negative regulation of response to external stimulus	BP	0.921955323268605
GO:0036293	0.156159380511376	0.885215723807413	33	296	response to decreased oxygen levels	BP	0.921955323268605
GO:0008630	0.156482249777717	0.913071689414364	10	101	intrinsic apoptotic signaling pathway in response to DNA damage	BP	0.921955323268605
GO:0003013	0.156793616693274	0.870744450994657	84	594	circulatory system process	BP	0.921955323268605
GO:0050792	0.15730993964504	0.904726736443814	13	160	regulation of viral process	BP	0.921955323268605
GO:0001217	0.157371382919788	0.887032426826819	28	306	DNA-binding transcription repressor activity	MF	0.921955323268605
GO:0031347	0.157839800613341	0.873487252047059	60	740	regulation of defense response	BP	0.921955323268605
GO:0043954	0.158670056522626	0.902441223900121	16	67	cellular component maintenance	BP	0.921955323268605
GO:0001227	0.159237751213939	0.88623988849102	27	301	DNA-binding transcription repressor activity, RNA polymerase II-specific	MF	0.921955323268605
GO:0032580	0.160930032089593	0.905702204452198	12	90	Golgi cisterna membrane	CC	0.921955323268605
GO:0055007	0.16099538745895	0.894055412644849	19	126	cardiac muscle cell differentiation	BP	0.921955323268605
GO:0042626	0.16127432180814	0.898463224658234	16	98	ATPase-coupled transmembrane transporter activity	MF	0.921955323268605
GO:0042277	0.161298774578604	0.880050360578486	35	295	peptide binding	MF	0.921955323268605
GO:0005976	0.161781282026574	0.899355797249828	15	102	polysaccharide metabolic process	BP	0.921955323268605
GO:0030276	0.163043357658487	0.901942428481248	14	68	clathrin binding	MF	0.921955323268605
GO:0008757	0.163922433619375	0.893930000536634	17	138	S-adenosylmethionine-dependent methyltransferase activity	MF	0.921955323268605
GO:0051153	0.164151020622214	0.90557251332796	11	93	regulation of striated muscle cell differentiation	BP	0.921955323268605
GO:0030203	0.164526388977191	0.892872787642219	18	115	glycosaminoglycan metabolic process	BP	0.921955323268605
GO:0043122	0.164775437934393	0.882859493708155	26	255	regulation of I-kappaB kinase/NF-kappaB signaling	BP	0.921955323268605
GO:0016042	0.164910077423593	0.87690232168358	35	320	lipid catabolic process	BP	0.921955323268605
GO:0044325	0.164983133034493	0.886448892933998	24	127	transmembrane transporter binding	MF	0.921955323268605
GO:0097106	0.166019751538046	0.907971749107337	12	38	postsynaptic density organization	BP	0.921955323268605
GO:0009314	0.166768911637439	0.868875873889778	51	432	response to radiation	BP	0.921955323268605
GO:0008233	0.167219740059222	0.864647226810149	65	584	peptidase activity	MF	0.921955323268605
GO:0008037	0.167414428692714	0.88093365747638	28	154	cell recognition	BP	0.921955323268605
GO:0022412	0.167813154453987	0.868741721882758	49	396	cellular process involved in reproduction in multicellular organism	BP	0.921955323268605
GO:0023061	0.167908846616153	0.864853581163892	63	472	signal release	BP	0.921955323268605
GO:0016829	0.168617639856558	0.883990363062347	22	182	lyase activity	MF	0.921955323268605
GO:0000932	0.169019481805943	0.899908298435294	12	93	P-body	CC	0.921955323268605
GO:0007613	0.169155457295761	0.884176190333474	23	122	memory	BP	0.921955323268605
GO:0045766	0.169790762581207	0.88403515327051	21	183	positive regulation of angiogenesis	BP	0.921955323268605
GO:1904018	0.169790762581207	0.88403515327051	21	183	positive regulation of vasculature development	BP	0.921955323268605
GO:0001664	0.169873787459048	0.881138166081684	23	274	G protein-coupled receptor binding	MF	0.921955323268605
GO:0005509	0.169903795077979	0.855860430832452	113	678	calcium ion binding	MF	0.921955323268605
GO:0007423	0.170501317017883	0.859472238560853	79	560	sensory organ development	BP	0.921955323268605
GO:1901216	0.171004935402161	0.898544879349047	12	92	positive regulation of neuron death	BP	0.921955323268605
GO:0001894	0.171152798740224	0.872820742669551	34	253	tissue homeostasis	BP	0.921955323268605
GO:0060249	0.171152798740224	0.872820742669551	34	253	anatomical structure homeostasis	BP	0.921955323268605
GO:0045111	0.172429091587901	0.88774143073275	16	238	intermediate filament cytoskeleton	CC	0.921955323268605
GO:2001222	0.173214704538795	0.89989800646605	13	44	regulation of neuron migration	BP	0.921955323268605
GO:0042987	0.173573123863511	0.902881071443397	10	68	amyloid precursor protein catabolic process	BP	0.921955323268605
GO:1903076	0.174468771287589	0.888587970556918	16	101	regulation of protein localization to plasma membrane	BP	0.921955323268605
GO:0006643	0.174542928146115	0.877281948203311	24	199	membrane lipid metabolic process	BP	0.921955323268605
GO:0000375	0.175246489139413	0.872652870880261	28	299	RNA splicing, via transesterification reactions	BP	0.921955323268605
GO:1901981	0.175489473001751	0.872791470023828	30	171	phosphatidylinositol phosphate binding	MF	0.921955323268605
GO:0015399	0.175897074305584	0.883199039372361	18	156	primary active transmembrane transporter activity	MF	0.921955323268605
GO:0032279	0.176206081110874	0.855878157658004	79	345	asymmetric synapse	CC	0.921955323268605
GO:0010975	0.176700781384589	0.853075535804008	91	441	regulation of neuron projection development	BP	0.921955323268605
GO:0005802	0.17673864239999	0.867485176296134	36	233	trans-Golgi network	CC	0.921955323268605
GO:0016234	0.176921256111639	0.897719173764363	11	72	inclusion body	CC	0.921955323268605
GO:0030148	0.177735622610314	0.88606403370504	16	103	sphingolipid biosynthetic process	BP	0.921955323268605
GO:0042562	0.178333382652054	0.891738610133173	13	82	hormone binding	MF	0.921955323268605
GO:0004857	0.179368211424942	0.864794433509121	35	339	enzyme inhibitor activity	MF	0.921955323268605
GO:0038093	0.179384955100392	0.897920209019107	11	52	Fc receptor signaling pathway	BP	0.921955323268605
GO:0043473	0.180389887617171	0.882363440826944	17	110	pigmentation	BP	0.921955323268605
GO:0045598	0.180664275805046	0.882704622505684	16	141	regulation of fat cell differentiation	BP	0.921955323268605
GO:0046906	0.180831960064943	0.886005253636769	14	141	tetrapyrrole binding	MF	0.921955323268605
GO:1901652	0.183268469607011	0.852487958884417	58	505	response to peptide	BP	0.921955323268605
GO:0008168	0.18366707046883	0.873215323281274	21	180	methyltransferase activity	MF	0.921955323268605
GO:0005253	0.18368548499541	0.882517486046845	16	86	monoatomic anion channel activity	MF	0.921955323268605
GO:1903305	0.184300269477354	0.877452893450754	18	127	regulation of regulated secretory pathway	BP	0.921955323268605
GO:0009898	0.184512932192944	0.870207529704172	24	154	cytoplasmic side of plasma membrane	CC	0.921955323268605
GO:0048813	0.186622341478042	0.862292717857567	35	138	dendrite morphogenesis	BP	0.921955323268605
GO:0009410	0.187120897609937	0.853371816060289	45	437	response to xenobiotic stimulus	BP	0.921955323268605
GO:0051147	0.187704592319883	0.874085220214497	18	157	regulation of muscle cell differentiation	BP	0.921955323268605
GO:0042692	0.188245423444076	0.850038922261543	53	395	muscle cell differentiation	BP	0.921955323268605
GO:1902882	0.188889406270454	0.888050580093084	11	97	regulation of response to oxidative stress	BP	0.921955323268605
GO:0061180	0.189829993420319	0.884460500606463	13	68	mammary gland epithelium development	BP	0.921955323268605
GO:0005496	0.190310758210495	0.880188998630048	14	99	steroid binding	MF	0.921955323268605
GO:0048588	0.190451897515632	0.85319391374895	43	227	developmental cell growth	BP	0.921955323268605
GO:0043068	0.190455071484033	0.848713235823918	49	541	positive regulation of programmed cell death	BP	0.921955323268605
GO:0003300	0.192393282355742	0.875258051319806	16	98	cardiac muscle hypertrophy	BP	0.921955323268605
GO:0043178	0.192549506979644	0.875718687511199	16	88	alcohol binding	MF	0.921955323268605
